"","score_spatial_density","score_spatial_lastupdate","score_spatial_climfreq","score_spatial_completeness","score_spatial_modeldisagree","total","cellID"
"33660",1,1,0.691415313225058,1,0.506455349261432,0.839574132497298,33660
"33662",1,1,0.781902552204176,1,0.353291415794898,0.827038793599815,33662
"33663",1,1,0.327146171693735,1,0.488764876991403,0.763182209737028,33663
"33664",1,1,0.805104408352668,1,0.534415930904861,0.867904067851506,33664
"33665",1,1,0.805104408352668,1,0.57622787077098,0.87626645582473,33665
"33666",0.488740133506485,0.104166666666667,0.851508120649652,0.0873382034470549,0.566921873035171,0.419734999461006,33666
"33667",1,1,0.561484918793503,1,0.480086315865059,0.808314246931712,33667
"33668",1,1,0.561484918793503,1,0.408063469503726,0.793909677659446,33668
"33669",1,1,0.561484918793503,1,0.364711554430161,0.785239294644733,33669
"33670",1,1,0.561484918793503,1,0.356217213050243,0.783540426368749,33670
"33671",1,1,0.412993039443155,1,0.359717529722148,0.754542113833061,33671
"33675",1,1,0.480278422273782,1,0.309874203169124,0.758030525088581,33675
"33679",1,1,0.412993039443155,1,0.319542025748671,0.746507013038365,33679
"33683",1,1,0.303944315545244,1,0.449222363102851,0.750633335729619,33683
"33684",1,1,0.345707656612529,1,0.404006107408106,0.749942752804127,33684
"33841",1,1,0.974477958236659,1,0.425060287928248,0.879907649232981,33841
"33842",1,1,0.932714617169374,1,0.346683770427814,0.855879677519437,33842
"33844",1,1,0.932714617169374,1,0.303716389314194,0.847286201296714,33844
"33845",0.719266958439321,0.104166666666667,0.953596287703016,0.528931743163228,0.329462973617277,0.527084925917902,33845
"33846",0.719266958439321,0,0.953596287703016,0.528931743163228,0.342304943459783,0.50881998655307,33846
"33847",0.719266958439321,0.104166666666667,0.932714617169374,0.528931743163228,0.345245667891202,0.526065130665958,33847
"33848",0.630534539424878,0.0833333333333334,0.932714617169374,0.269859667168507,0.345692492744667,0.452426929968152,33848
"33855",0.466935981291005,0.0416666666666666,0.923433874709977,0.0739831882712564,0.320530155283309,0.365309973244443,33855
"33858",0.543366214503269,0,0.870069605568445,0.133741448993908,0.161526194098919,0.341740692632908,33858
"33859",0.527865183416705,0.0208333333333334,0.870069605568445,0.11833203029275,0.125314527449644,0.332482936012176,33859
"33861",0.513756108653558,0,0.870069605568445,0.105962593033958,0.119846052000693,0.321926871851331,33861
"33863",0.666150269559686,0.0625,0.958236658932715,0.358113757235106,0.125543564096746,0.43410884996485,33863
"33864",0.543366214503269,0,0.958236658932715,0.133741448993908,0.146635133301982,0.356395891146375,33864
"33885",1,1,0.754060324825986,1,0.488903890740146,0.848592843113226,33885
"33886",1,1,0.691415313225058,1,0.525036075482697,0.843290277741551,33886
"33887",1,1,0.691415313225058,1,0.497431340738085,0.837769330792629,33887
"33888",1,1,0.754060324825986,1,0.379421968098644,0.826696458584926,33888
"33889",1,1,0.881670533642691,1,0.312156681582641,0.838765443045067,33889
"33892",1,1,0.758700696055684,1,0.339971139613842,0.819734367133905,33892
"33893",1,1,0.510440835266821,1,0.355385535884737,0.773165274230312,33893
"33894",1,1,0.327146171693735,1,0.366578866337573,0.738745007606262,33894
"33895",1,1,0.510440835266821,1,0.346306558566086,0.771349478766581,33895
"33896",1,1,0.510440835266821,1,0.339474439598615,0.769983054973087,33896
"33897",1,1,0.510440835266821,1,0.335981621887202,0.769284491430805,33897
"33912",1,1,0.749419953596288,1,0.243462277133636,0.798576446145985,33912
"33922",1,1,0.577726218097448,1,0.385060832664057,0.792557410152301,33922
"33923",1,1,0.577726218097448,1,0.394381333106478,0.794421510240785,33923
"33925",0.560629045536308,0,0.88631090487239,0.153468539267231,0.195046547498044,0.359091007434794,33925
"33926",0.719266958439321,0.0625,0.962877030162413,0.528931743163228,0.215281006742521,0.497771347701496,33926
"33927",0.456967853336661,0.0625,0.895591647331787,0.0686290218121956,0.297513510951401,0.356240406686409,33927
"33928",1,1,0.663573085846868,1,0.364673493668419,0.805649315903057,33928
"33931",0.560629045536308,0.0625,0.624129930394432,0.153468539267231,0.332505146250069,0.346646532289608,33931
"33933",1,1,0.624129930394432,1,0.37248825943998,0.799323637966882,33933
"33934",0.456967853336661,0.0625,0.624129930394432,0.0686290218121956,0.353792926464026,0.313203946401463,33934
"33944",1,1,0.881670533642691,1,0.359812964606145,0.848296699649767,33944
"33945",1,1,0.881670533642691,1,0.400870056279345,0.856508117984407,33945
"33946",0.527865183416705,0,0.754060324825986,0.11833203029275,0.472429523478202,0.374537412402729,33946
"33949",1,1,0.881670533642691,1,0.458579226429167,0.868049952014372,33949
"33950",0.719266958439321,0.0208333333333334,0.691415313225058,0.528931743163228,0.493322051878304,0.490753880007849,33950
"33951",1,1,0.758700696055684,1,0.537850737789826,0.859310286769102,33951
"33952",1,1,0.758700696055684,1,0.537045802200414,0.85914929965122,33952
"33953",1,1,0.691415313225058,1,0.493613520908747,0.837005766826761,33953
"33954",1,1,0.624129930394432,1,0.427867021499555,0.810399390378797,33954
"33955",1,1,0.781902552204176,1,0.393193667552334,0.835019243951302,33955
"33956",1,1,0.327146171693735,1,0.49296938850045,0.764023112038837,33956
"33957",1,1,0.758700696055684,1,0.512614613387024,0.854263061888542,33957
"33958",1,1,0.561484918793503,1,0.533409443065999,0.818978872371901,33958
"33959",1,1,0.561484918793503,1,0.58864409774329,0.830025803307359,33959
"33960",1,1,0.561484918793503,1,0.50344593152211,0.812986170063123,33960
"33961",1,1,0.561484918793503,1,0.378861173194683,0.788069218397637,33961
"33962",1,1,0.561484918793503,1,0.364261970525194,0.78514937786374,33962
"33963",1,1,0.561484918793503,1,0.336748779694513,0.779646739697603,33963
"33967",1,1,0.577726218097448,1,0.331533960121448,0.781852035643779,33967
"33970",1,1,0.577726218097448,1,0.346020183169184,0.784749280253326,33970
"33971",1,1,0.424593967517401,1,0.337875321646156,0.752493857832712,33971
"33972",0.719266958439321,0.125,0.412993039443155,0.528931743163228,0.344879916704943,0.426214331550129,33972
"34133",1,1,0.974477958236659,1,0.548046423517589,0.90450487635085,34133
"34134",1,1,0.974477958236659,1,0.518506461751676,0.898596883997667,34134
"34135",1,1,0.974477958236659,1,0.470402398818418,0.888976071411016,34135
"34136",1,1,0.974477958236659,1,0.38106268405836,0.871108128459004,34136
"34142",1,1,0.932714617169374,1,0.326872401119397,0.851917403657754,34142
"34143",1,1,0.932714617169374,1,0.334021492657474,0.85334722196537,34143
"34148",1,1,0.923433874709977,1,0.313148489852615,0.847316472912518,34148
"34149",0.32210370508409,0,0.923433874709977,0.0255436527376902,0.281354524499581,0.310487151406268,34149
"34150",0.488740133506485,0,0.923433874709977,0.0873382034470549,0.205238908215023,0.340950223975708,34150
"34154",1,1,0.962877030162413,1,0.0990607021396975,0.812387546460422,34154
"34155",1,1,0.893271461716937,1,0.0972483236551348,0.798103957074415,34155
"34175",0.500778212475043,0,0.946635730858469,0.0958143117990492,0.270215596882767,0.362688770403066,34175
"34176",1,1,0.946635730858469,1,0.289348628618757,0.847196871895445,34176
"34177",0.719266958439321,0.0416666666666666,0.916473317865429,0.528931743163228,0.402082977766466,0.521684332780222,34177
"34178",0.719266958439321,0.0208333333333334,0.691415313225058,0.528931743163228,0.523473461903954,0.496784162012979,34178
"34179",1,1,0.758700696055684,1,0.552530023697776,0.862246143950692,34179
"34180",1,1,0.758700696055684,1,0.463681915319404,0.844476522275018,34180
"34181",1,1,0.754060324825986,1,0.381705613803181,0.827153187725833,34181
"34182",1,1,0.881670533642691,1,0.319756453571796,0.840285397442897,34182
"34185",1,1,0.758700696055684,1,0.369297734730286,0.825599686157194,34185
"34186",1,1,0.758700696055684,1,0.378951089975676,0.827530357206272,34186
"34187",1,1,0.691415313225058,1,0.370164784350943,0.8123160195152,34187
"34188",1,1,0.327146171693735,1,0.36628966114426,0.738687166567599,34188
"34189",1,1,0.510440835266821,1,0.364255179013805,0.774939202856125,34189
"34192",0.719266958439321,0,0.624129930394432,0.528931743163228,0.335937194083532,0.441653165216102,34192
"34193",1,1,0.895591647331787,1,0.29845611613626,0.838809552693609,34193
"34220",1,1,0.663573085846868,1,0.32275840772308,0.79726629871399,34220
"34224",1,1,0.327146171693735,1,0.398900730211278,0.745209380381003,34224
"34225",1,1,0.327146171693735,1,0.397581549868883,0.744945544312524,34225
"34226",1,1,0.327146171693735,1,0.376064343910818,0.740642103120911,34226
"34240",1,1,0.691415313225058,1,0.552311704904585,0.848745403625929,34240
"34241",1,1,0.754060324825986,1,0.471083955284265,0.84502885602205,34241
"34242",1,1,0.881670533642691,1,0.377900952527159,0.85191429723397,34242
"34245",1,1,0.691415313225058,1,0.522699229605613,0.842822908566134,34245
"34246",1,1,0.691415313225058,1,0.506155107862112,0.839514084217434,34246
"34249",1,1,0.624129930394432,1,0.464279851301273,0.817681956339141,34249
"34250",1,1,0.510440835266821,1,0.510860988550467,0.804260364763458,34250
"34251",1,1,0.510440835266821,1,0.493582888362586,0.800804744725881,34251
"34252",1,1,0.561484918793503,1,0.520930819082803,0.816483147575261,34252
"34253",1,1,0.561484918793503,1,0.496279542853464,0.811552892329394,34253
"34254",1,1,0.561484918793503,1,0.399351941249182,0.792167372008537,34254
"34255",1,1,0.561484918793503,1,0.365906577454977,0.785478299249696,34255
"34263",0.719266958439321,0,0.424593967517401,0.528931743163228,0.346568173244381,0.403872168472866,34263
"34434",1,1,0.953596287703016,1,0.311946675316411,0.853108592603885,34434
"34435",1,1,0.932714617169374,1,0.329709236650037,0.852484770763882,34435
"34436",1,1,0.932714617169374,1,0.343452779629428,0.85523347935976,34436
"34437",1,1,0.932714617169374,1,0.377265592487739,0.861996041931423,34437
"34438",1,1,0.930394431554524,1,0.360562082461329,0.858191302803171,34438
"34450",0.719266958439321,0.0833333333333334,0.958236658932715,0.528931743163228,0.186988843704508,0.495351507514621,34450
"34452",0.202883369310619,0,0.870069605568445,0.0102583036899533,0.166153830916481,0.2498730218971,34452
"34453",0.719266958439321,0.125,0.870069605568445,0.528931743163228,0.220664552926655,0.49278657201953,34453
"34468",0.602983525218638,0.104166666666667,0.976798143851508,0.215960144635439,0.273540961391496,0.434689888352749,34468
"34469",0.500778212475043,0,0.946635730858469,0.0958143117990492,0.323872816922607,0.373420214411034,34469
"34470",0.719266958439321,0.0416666666666666,0.88631090487239,0.528931743163228,0.424766767295406,0.520188608087402,34470
"34471",1,1,0.902552204176334,1,0.466804737149939,0.873871388265255,34471
"34472",1,1,0.902552204176334,1,0.505299589661834,0.881570358767634,34472
"34473",1,1,0.902552204176334,1,0.475970659963351,0.875704572827937,34473
"34474",1,1,0.88631090487239,1,0.408924293572277,0.859047039688933,34474
"34475",1,1,0.916473317865429,1,0.353652710051808,0.854025205583448,34475
"34476",1,1,0.946635730858469,1,0.328339049227315,0.854994956017157,34476
"34480",1,1,0.691415313225058,1,0.357559031763934,0.809794868997799,34480
"34481",1,1,0.754060324825986,1,0.348736716979857,0.820559408361169,34481
"34482",0.719266958439321,0.0833333333333334,0.754060324825986,0.528931743163228,0.326754964568296,0.482469464866033,34482
"34483",0.719266958439321,0.125,0.624129930394432,0.528931743163228,0.333176586193742,0.466101043638144,34483
"34484",0.630534539424878,0.0208333333333334,0.624129930394432,0.269859667168507,0.361113963506592,0.381294286765548,34484
"34485",1,1,0.624129930394432,1,0.365498591557267,0.79792570439034,34485
"34498",1,1,0.749419953596288,1,0.257840472703342,0.801452085259926,34498
"34503",1,1,0.577726218097448,1,0.291409463228299,0.773827136265149,34503
"34504",0.281112975546534,0.0208333333333334,0.577726218097448,0.0188940589483937,0.321599570719884,0.244033231329119,34504
"34506",0.666150269559686,0.0416666666666666,0.577726218097448,0.358113757235106,0.357558607294472,0.400243103770676,34506
"34507",1,1,0.577726218097448,1,0.382083179389461,0.791961879497382,34507
"34518",1,1,0.327146171693735,1,0.420440999010102,0.749517434140768,34518
"34519",1,1,0.327146171693735,1,0.397689011387631,0.744967036616273,34519
"34529",1,1,0.781902552204176,1,0.36043580279644,0.828467671000123,34529
"34530",1,1,0.754060324825986,1,0.38737397899619,0.828286860764435,34530
"34532",1,1,0.691415313225058,1,0.494254116071528,0.837133885859317,34532
"34533",1,1,0.758700696055684,1,0.517931659355475,0.855326471082232,34533
"34534",1,1,0.754060324825986,1,0.439862457745392,0.838784556514276,34534
"34535",1,1,0.881670533642691,1,0.336864872092318,0.843707081147002,34535
"34541",1,1,0.923433874709977,1,0.382816025915276,0.86124998012505,34541
"34542",1,1,0.624129930394432,1,0.42234262219901,0.809294510518688,34542
"34543",1,1,0.510440835266821,1,0.483844568479924,0.798857080749349,34543
"34544",1,1,0.510440835266821,1,0.460872210461863,0.794262609145737,34544
"34545",1,1,0.561484918793503,1,0.417808297918136,0.795858643342328,34545
"34546",0.447520273825654,0,0.561484918793503,0.0639384097493958,0.386701477878862,0.291929016049483,34546
"34547",1,1,0.561484918793503,1,0.364317010065409,0.785160385771782,34547
"34548",1,1,0.561484918793503,1,0.331212707483768,0.778539525255454,34548
"34549",1,1,0.561484918793503,1,0.323311526804274,0.776959289119555,34549
"34550",1,1,0.561484918793503,1,0.286142469283886,0.769525477615478,34550
"34551",1,1,0.561484918793503,1,0.27509575765765,0.767316135290231,34551
"34556",0.666150269559686,0.0416666666666666,0.424593967517401,0.358113757235106,0.3118738080588,0.360479693807532,34556
"34720",1,1,0.993039443155452,1,0.455424498644085,0.889692788359908,34720
"34721",1,1,0.993039443155452,1,0.489886820523877,0.896585252735866,34721
"34726",0.513756108653558,0.0625,0.946635730858469,0.105962593033958,0.32533826236705,0.390838538982607,34726
"34727",0.666150269559686,0.0625,0.946635730858469,0.358113757235106,0.314234954812573,0.469526942493167,34727
"34728",1,1,0.953596287703016,1,0.336976578305684,0.85811457320174,34728
"34729",0.580206188453712,0,0.932714617169374,0.179623655946678,0.363317101503206,0.411172312614594,34729
"34730",0.630534539424878,0.0625,0.932714617169374,0.269859667168507,0.379872471687445,0.455096259090041,34730
"34731",0.666150269559686,0.125,0.953596287703016,0.358113757235106,0.350870241984734,0.490746111296508,34731
"34732",0.527865183416705,0,0.930394431554524,0.11833203029275,0.323484073640499,0.380015143780896,34732
"34738",0.429959435691436,0,0.870069605568445,0.0561088409748447,0.222846219842992,0.315796820415544,34738
"34745",0.327144175842324,0,0.958236658932715,0.0264989260645698,0.107671878738979,0.283910327915718,34745
"34746",0.456967853336661,0,0.870069605568445,0.0686290218121956,0.20092063889021,0.319317423921502,34746
"34758",1,1,0.97215777262181,1,0.480393490265589,0.89051025257748,34758
"34759",0.666150269559686,0.104166666666667,0.976798143851508,0.358113757235106,0.392696613812555,0.499585090225104,34759
"34760",1,1,0.930394431554524,1,0.308754099004318,0.847829706111769,34760
"34762",1,1,0.97215777262181,1,0.399228845105257,0.874277323545413,34762
"34763",0.560629045536308,0.0416666666666666,0.916473317865429,0.153468539267231,0.509875582694875,0.436422630406102,34763
"34764",1,1,0.88631090487239,1,0.511206860416932,0.879503553057864,34764
"34765",1,1,0.88631090487239,1,0.516625566821486,0.880587294338775,34765
"34766",1,1,0.88631090487239,1,0.534034828073066,0.884069146589091,34766
"34767",1,1,0.88631090487239,1,0.492439862846842,0.875750153543847,34767
"34768",1,1,0.916473317865429,1,0.411676836542293,0.865630030881544,34768
"34769",1,1,0.946635730858469,1,0.335290656348286,0.856385277441351,34769
"34774",1,1,0.754060324825986,1,0.377327140559702,0.826277493077138,34774
"34775",1,1,0.754060324825986,1,0.357095369621817,0.822231138889561,34775
"34781",1,1,0.969837587006961,1,0.374497485637457,0.868867014528883,34781
"34782",0.602983525218638,0.0625,0.969837587006961,0.215960144635439,0.352865248455241,0.440829301063256,34782
"34791",0.513756108653558,0.0208333333333334,0.654292343387471,0.105962593033958,0.269054248435255,0.312779725368715,34791
"34796",1,1,0.424593967517401,1,0.328181995526446,0.750555192608769,34796
"34797",1,1,0.424593967517401,1,0.33848125180289,0.752615043864058,34797
"34799",1,1,0.480278422273782,1,0.407321284649752,0.777519941384707,34799
"34800",1,1,0.654292343387471,1,0.407545050801036,0.812367478837701,34800
"34811",1,1,0.327146171693735,1,0.395421849247195,0.744513604188186,34811
"34812",1,1,0.327146171693735,1,0.392423679948611,0.743913970328469,34812
